seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
44,10,1.0,classical,fedavg,none,0.0,0.6794871794871795,0.5777777777777777,0.6643598615916955,0.9846153846153847,0.7933884297520661,0.9846153846153847,0.17094017094017094,0.7881679389312977,12.377142705000491,0.22480064499594313,20
44,10,1.0,hybrid_pq,fedavg,none,0.0,0.6794871794871795,0.5777777777777777,0.6643598615916955,0.9846153846153847,0.7933884297520661,0.9846153846153847,0.17094017094017094,0.7881679389312977,12.318144785000708,0.19774114429117773,20
44,10,1.0,native_pq,fedavg,none,0.0,0.6794871794871795,0.5777777777777777,0.6643598615916955,0.9846153846153847,0.7933884297520661,0.9846153846153847,0.17094017094017094,0.7881679389312977,12.390427309998426,0.16875189639666566,20
44,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.081853420000083,0.21493458418969155,20
44,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.097023564999873,0.2117614255335171,20
44,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.070375039998945,0.23497870202970295,20
44,50,1.0,classical,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.689988870000754,0.22377803952715372,20
44,50,1.0,hybrid_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.82555564999864,0.25764555644894616,20
44,50,1.0,native_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.80789246000066,0.2998627948545111,20
44,25,1.0,native_pq,median,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.983469824999375,0.1992873275483659,20
44,25,1.0,native_pq,krum,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,14.122970819999718,0.260762589278284,20
44,25,1.0,native_pq,fedavg,label_flip,0.1,0.2708333333333333,0.29615384615384616,0.35023041474654376,0.19487179487179487,0.2504118616144975,0.19487179487179487,0.3974358974358974,0.2633587786259542,14.133765474999418,0.23865088002427026,20
44,25,1.0,native_pq,median,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.973562854999582,0.1953756043866664,20
44,25,1.0,native_pq,krum,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,14.05622517500091,0.20001153314376438,20
44,25,1.0,native_pq,fedavg,label_flip,0.2,0.6522435897435898,0.5756410256410256,0.6679611650485436,0.882051282051282,0.7602209944751381,0.882051282051282,0.2692307692307692,0.6736641221374046,14.119249704999712,0.19910120869244136,20
44,25,1.0,native_pq,median,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.920838640000184,0.21116533006867572,20
44,25,1.0,native_pq,krum,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,14.074917604998737,0.27534762948552916,20
44,25,1.0,native_pq,krum,sign_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,14.097411539998976,0.2714974991479899,20
55,25,0.1,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,14.204232004999472,0.27296638647748245,20
55,25,0.1,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,14.159586189999791,0.2642551216681415,20
55,25,0.1,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,14.138693495000954,0.257145664921883,20
55,25,0.5,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.023166805000187,0.27604045139223077,20
